143	19	0.8881987577639752
143	19	0.8881987577639752
143	19	0.8881987577639752
143	18	0.8909657320872274
143	18	0.8909657320872274
143	18	0.8909657320872274
143	18	0.8909657320872274
143	18	0.8909657320872274
142	18	0.8875
142	18	0.8875
142	18	0.8875
141	17	0.8867924528301886
141	17	0.8867924528301886
141	17	0.8867924528301886
140	17	0.8832807570977919
140	17	0.8832807570977919
140	17	0.8832807570977919
140	17	0.8832807570977919
140	17	0.8832807570977919
140	17	0.8832807570977919
140	17	0.8832807570977919
139	17	0.8797468354430381
138	17	0.8761904761904762
138	17	0.8761904761904762
138	17	0.8761904761904762
138	16	0.8789808917197451
138	15	0.8817891373801916
138	15	0.8817891373801916
137	15	0.8782051282051281
137	15	0.8782051282051281
137	15	0.8782051282051281
137	15	0.8782051282051281
137	15	0.8782051282051281
135	15	0.870967741935484
135	15	0.870967741935484
135	15	0.870967741935484
135	15	0.870967741935484
135	15	0.870967741935484
134	15	0.8673139158576051
134	15	0.8673139158576051
133	15	0.8636363636363638
132	15	0.8599348534201955
132	13	0.8655737704918033
132	13	0.8655737704918033
132	13	0.8655737704918033
132	13	0.8655737704918033
132	13	0.8655737704918033
130	13	0.858085808580858
127	12	0.8494983277591973
125	11	0.8445945945945946
120	10	0.8275862068965517
119	10	0.823529411764706
118	10	0.8194444444444445
118	9	0.8222996515679444
116	9	0.8140350877192983
115	9	0.8098591549295775
115	9	0.8098591549295775
115	9	0.8098591549295775
115	9	0.8098591549295775
113	9	0.8014184397163121
113	9	0.8014184397163121
111	9	0.7928571428571429
111	9	0.7928571428571429
111	8	0.7956989247311829
111	8	0.7956989247311829
111	7	0.7985611510791367
109	7	0.7898550724637682
109	7	0.7898550724637682
109	7	0.7898550724637682
109	7	0.7898550724637682
108	6	0.7883211678832116
106	5	0.7822878228782287
106	3	0.7881040892193308
105	3	0.7835820895522388
105	3	0.7835820895522388
102	3	0.7698113207547169
99	3	0.7557251908396947
98	3	0.7509578544061303
98	3	0.7509578544061303
98	3	0.7509578544061303
97	3	0.7461538461538461
96	3	0.7413127413127413
96	3	0.7413127413127413
96	3	0.7413127413127413
92	3	0.7215686274509803
91	3	0.7165354330708661
91	3	0.7165354330708661
90	3	0.7114624505928855
87	3	0.6960000000000001
86	3	0.6907630522088354
86	3	0.6907630522088354
86	3	0.6907630522088354
84	3	0.680161943319838
83	3	0.6747967479674798
81	3	0.6639344262295083
78	3	0.6473029045643153
77	3	0.6416666666666667
76	3	0.6359832635983264
72	3	0.6127659574468085
68	3	0.5887445887445887
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
58	3	0.5248868778280543
